transaction_id,date,city,branch,shop_name,product_id,product_category,unit_price,qty,total_revenue,profit_margin
CUS3545,27/09/2022,New York,Brooklyn,Sip & Savor,SPC001,Sandwiches ,2.5,2,5,1.75
CUS3546,11/07/2022,Seattle,Pike Place,Perk Caf‚,SND001,Tea Beverages,2.2,1,2.2,0.77
CUS3547,30/10/2022,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Specialty Drinks,3,2,6,2.1
CUS3548,24/11/2021,Seattle,Pike Place,Perk Caf‚,DES001,Sandwiches ,3.1,1,3.1,1.085
CUS3549,09/06/2023,New York,Brooklyn,Beanery,CLD001,Desserts,3,1,3,1.05
CUS3550,05/02/2021,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Cold Drinks,2.5,2,5,1.75
CUS3551,24/03/2021,Austin,Central Park,Delight Caf‚,SKT001,Specialty Drinks,2.5,2,5,1.75
CUS3552,25/03/2021,Los Angeles,Venice Beach,Beach Cafe,SKT001,Coffee Beverages,3.1,2,6.2,2.17
CUS3553,21/10/2022,Austin,Zilker Park,Lakeside Brew ,DES001,Coffee Beverages,2.5,2,5,1.75
CUS3554,22/02/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Coffee Beverages,3.75,1,3.75,1.3125
CUS3555,21/07/2021,New York,Brooklyn,Sip & Savor,CLD001,Desserts,3,2,6,2.1
CUS3556,22/11/2021,Austin,Central Park,Delight Caf‚,SND001,Coffee Beverages,3.75,1,3.75,1.3125
CUS3557,13/07/2022,New York,Brooklyn,Sip & Savor,SND001,Snacks,3.75,2,7.5,2.625
CUS3558,15/12/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Snacks,3.5,1,3.5,1.225
CUS3559,24/04/2021,Seattle,Capitol Hill,Brew Cafe,DES001,Coffee Beverages,2.55,2,5.1,1.785
CUS3560,06/08/2021,New York,Central Park,C P Coffee ,SND001,Snacks,3,2,6,2.1
CUS3561,02/06/2021,Seattle,Capitol Hill,Brew Cafe,SND001,Cold Drinks,3.1,1,3.1,1.085
CUS3562,29/04/2021,New York,Central Park,TSQ Brew,DES001,Snacks,4.25,1,4.25,1.4875
CUS3563,14/05/2023,Seattle,Capitol Hill,Brew Cafe,SPC001,Specialty Drinks,3.75,2,7.5,2.625
CUS3564,28/02/2023,Los Angeles,Venice Beach,Beach Cafe,SND001,Snacks,3.75,1,3.75,1.3125
CUS3565,28/12/2023,Chicago,Madison Street,Park Brew,SPC001,Specialty Drinks,3.5,2,7,2.45
CUS3566,27/12/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Desserts,2.5,1,2.5,0.875
CUS3567,03/12/2022,New York,Central Park,C P Coffee ,CLD001,Coffee Beverages,3,1,3,1.05
CUS3568,08/04/2022,Austin,Central Park,Delight Caf‚,DES001,Cold Drinks,3.75,1,3.75,1.3125
CUS3569,17/11/2021,Los Angeles,Capitol Hill,Espresso,COF001,Specialty Drinks,3,1,3,1.05
CUS3570,20/05/2021,New York,Brooklyn,Sip & Savor,DES001,Cold Drinks,3.5,2,7,2.45
CUS3571,07/12/2023,Seattle,Capitol Hill,Brew Cafe,CLD001,Desserts,3,2,6,2.1
CUS3572,18/10/2022,Chicago,Madison Street,Park Roaste,TEA001,Tea Beverages,4.25,2,8.5,2.975
CUS3573,02/11/2023,Seattle,Pike Place,Perk Caf‚,CLD001,Coffee Beverages,2.45,1,2.45,0.8575
CUS3574,17/05/2023,Los Angeles,Venice Beach,Coffee House,COF001,Tea Beverages,3,2,6,2.1
CUS3575,04/12/2021,Seattle,Pike Place,Perk Caf‚,DES001,Desserts,3,1,3,1.05
CUS3576,07/03/2021,Chicago,Madison Street,Park Brew,CLD001,Coffee Beverages,3.1,2,6.2,2.17
CUS3577,19/05/2023,Austin,Central Park,Delight Caf‚,DES001,Sandwiches ,3,2,6,2.1
CUS3578,11/08/2022,Austin,Zilker Park,Lakeside Brew ,TEA001,Snacks,2.5,1,2.5,0.875
CUS3579,24/11/2021,Seattle,Capitol Hill,Brew Cafe,SPC001,Desserts,2,1,2,0.7
CUS3580,24/05/2023,New York,Central Park,TSQ Brew,SKT001,Tea Beverages,3.75,2,7.5,2.625
CUS3581,08/05/2023,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Coffee Beverages,3.75,1,3.75,1.3125
CUS3582,02/03/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Cold Drinks,3,1,3,1.05
CUS3583,14/06/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Desserts,2.5,2,5,1.75
CUS3584,07/02/2021,Los Angeles,Venice Beach,Beach Cafe,SPC001,Specialty Drinks,2.5,1,2.5,0.875
CUS3585,25/10/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Tea Beverages,2.5,2,5,1.75
CUS3586,26/11/2023,Austin,Zilker Park,Lakeside Brew ,TEA001,Snacks,2.2,1,2.2,0.77
CUS3587,01/02/2021,Seattle,Capitol Hill,Brew Cafe,DES001,Cold Drinks,3.1,2,6.2,2.17
CUS3588,21/08/2021,Seattle,Capitol Hill,Brew Cafe,TEA001,Desserts,2.5,1,2.5,0.875
CUS3589,19/05/2023,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Tea Beverages,3,2,6,2.1
CUS3590,03/08/2022,Chicago,Madison Street,Park Brew,TEA001,Specialty Drinks,2,2,4,1.4
CUS3591,30/06/2022,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,3,1,3,1.05
CUS3592,03/01/2021,Austin,Zilker Park,Lakeside Brew ,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS3593,17/01/2023,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,3.1,1,3.1,1.085
CUS3594,14/11/2021,Austin,Zilker Park,Lakeside Brew ,SPC001,Snacks,3.75,2,7.5,2.625
CUS3595,24/02/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS3596,18/10/2023,New York,Brooklyn,Sip & Savor,COF001,Coffee Beverages,2.55,1,2.55,0.8925
CUS3597,03/08/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Specialty Drinks,4.5,1,4.5,1.575
CUS3598,18/03/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Snacks,2.5,1,2.5,0.875
CUS3599,21/11/2023,Austin,Central Park,Delight Caf‚,SND001,Desserts,3.1,1,3.1,1.085
CUS3600,04/09/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Desserts,3,1,3,1.05
CUS3601,28/02/2022,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Snacks,3.75,2,7.5,2.625
CUS3602,03/12/2022,Chicago,Madison Street,Park Roaste,SKT001,Cold Drinks,2,1,2,0.7
CUS3603,07/01/2022,Los Angeles,Capitol Hill,Espresso,SPC001,Desserts,3,2,6,2.1
CUS3604,15/04/2023,Chicago,Madison Street,Park Roaste,COF001,Snacks,4.25,2,8.5,2.975
CUS3605,21/12/2021,Seattle,Pike Place,Perk Caf‚,SKT001,Desserts,3,2,6,2.1
CUS3606,01/06/2023,Chicago,Madison Street,Park Roaste,TEA001,Sandwiches ,2.5,2,5,1.75
CUS3607,25/04/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Tea Beverages,2.5,1,2.5,0.875
CUS3608,22/09/2022,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Specialty Drinks,2.5,2,5,1.75
CUS3609,12/09/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Snacks,2.5,1,2.5,0.875
CUS3610,15/02/2023,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Desserts,2.5,2,5,1.75
CUS3611,05/04/2022,Chicago,Madison Street,Park Roaste,SPC001,Tea Beverages,3.1,1,3.1,1.085
CUS3612,10/03/2023,Austin,Central Park,Suburban Sip Spot,SPC001,Sandwiches ,3.75,1,3.75,1.3125
CUS3613,08/02/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Snacks,2.5,1,2.5,0.875
CUS3614,11/05/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Desserts,3.25,1,3.25,1.1375
CUS3615,30/03/2022,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Coffee Beverages,4.25,1,4.25,1.4875
CUS3616,13/08/2023,Los Angeles,Venice Beach,Beach Cafe,COF001,Cold Drinks,2.5,1,2.5,0.875
CUS3617,13/07/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Desserts,3.5,1,3.5,1.225
CUS3618,16/03/2021,Chicago,Madison Street,Park Brew,DES001,Sandwiches ,2.5,1,2.5,0.875
CUS3619,02/02/2021,Seattle,Capitol Hill,Brew Cafe,SND001,Snacks,3,1,3,1.05
CUS3620,19/10/2023,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Cold Drinks,3,1,3,1.05
CUS3621,09/02/2022,New York,Central Park,TSQ Brew,SND001,Coffee Beverages,3,1,3,1.05
CUS3622,08/01/2021,Chicago,Madison Street,Park Roaste,TEA001,Snacks,2.5,1,2.5,0.875
CUS3623,22/11/2022,Austin,Central Park,Delight Caf‚,COF001,Tea Beverages,3,2,6,2.1
CUS3624,11/12/2023,New York,Central Park,TSQ Brew,CLD001,Tea Beverages,4.5,1,4.5,1.575
CUS3625,09/04/2022,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,3,1,3,1.05
CUS3626,01/05/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Snacks,3,2,6,2.1
CUS3627,14/05/2021,New York,Brooklyn,Beanery,SKT001,Cold Drinks,3,2,6,2.1
CUS3628,22/09/2021,Seattle,Pike Place,Perk Caf‚,DES001,Tea Beverages,3.75,2,7.5,2.625
CUS3629,10/10/2022,Chicago,Madison Street,Park Brew,CLD001,Cold Drinks,3.75,2,7.5,2.625
CUS3630,14/03/2022,Seattle,Pike Place,Perk Caf‚,DES001,Snacks,2.5,1,2.5,0.875
CUS3631,21/11/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Specialty Drinks,2,1,2,0.7
CUS3632,03/05/2022,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,2.5,1,2.5,0.875
CUS3633,22/12/2022,Los Angeles,Venice Beach,Coffee House,SPC001,Tea Beverages,3,2,6,2.1
CUS3634,09/10/2022,Los Angeles,Venice Beach,Beach Cafe,TEA001,Snacks,4.5,1,4.5,1.575
CUS3635,20/03/2023,New York,Central Park,C P Coffee ,COF001,Tea Beverages,2,1,2,0.7
CUS3636,15/11/2021,New York,Brooklyn,Sip & Savor,SPC001,Desserts,2.5,1,2.5,0.875
CUS3637,21/10/2022,New York,Brooklyn,Sip & Savor,COF001,Cold Drinks,3.1,1,3.1,1.085
CUS3638,08/05/2022,Los Angeles,Venice Beach,Coffee House,SKT001,Sandwiches ,3,2,6,2.1
CUS3639,16/06/2022,Chicago,Madison Street,Park Roaste,CLD001,Tea Beverages,3.75,2,7.5,2.625
CUS3640,10/12/2023,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Desserts,3.25,1,3.25,1.1375
CUS3641,23/08/2023,Austin,Central Park,Suburban Sip Spot,COF001,Specialty Drinks,3,1,3,1.05
CUS3642,21/09/2022,Los Angeles,Venice Beach,Coffee House,SPC001,Snacks,2.2,2,4.4,1.54
CUS3643,10/08/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,2.2,2,4.4,1.54
CUS3644,21/05/2023,New York,Brooklyn,Sip & Savor,CLD001,Cold Drinks,2.5,2,5,1.75
CUS3645,20/10/2021,Chicago,Madison Street,Park Roaste,DES001,Snacks,3.75,1,3.75,1.3125
CUS3646,17/06/2023,New York,Brooklyn,Sip & Savor,CLD001,Specialty Drinks,2,2,4,1.4
CUS3647,18/09/2023,New York,Central Park,TSQ Brew,SPC001,Coffee Beverages,2.55,1,2.55,0.8925
CUS3648,22/09/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Desserts,3.25,1,3.25,1.1375
CUS3649,21/10/2023,New York,Central Park,TSQ Brew,TEA001,Specialty Drinks,2.5,1,2.5,0.875
CUS3650,03/08/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Tea Beverages,2.55,2,5.1,1.785
CUS3651,20/06/2022,Seattle,Capitol Hill,Brew Cafe,CLD001,Sandwiches ,3,2,6,2.1
CUS3652,16/09/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Cold Drinks,4.5,1,4.5,1.575
CUS3653,25/05/2021,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Coffee Beverages,2.5,1,2.5,0.875
CUS3654,26/02/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Sandwiches ,2.5,1,2.5,0.875
CUS3655,28/04/2021,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,4.25,2,8.5,2.975
CUS3656,18/10/2022,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Snacks,2.2,2,4.4,1.54
CUS3657,13/12/2021,Los Angeles,Venice Beach,Coffee House,COF001,Cold Drinks,2.5,2,5,1.75
CUS3658,20/08/2022,New York,Brooklyn,Beanery,SKT001,Cold Drinks,2.2,2,4.4,1.54
CUS3659,07/10/2022,Chicago,Madison Street,Park Brew,COF001,Desserts,2.45,2,4.9,1.715
CUS3660,07/04/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Sandwiches ,3,1,3,1.05
CUS3661,14/10/2021,Los Angeles,Capitol Hill,Espresso,TEA001,Specialty Drinks,3.75,1,3.75,1.3125
CUS3662,27/01/2023,Chicago,Madison Street,Park Roaste,COF001,Snacks,4.5,2,9,3.15
CUS3663,03/12/2021,Chicago,Madison Street,Park Brew,TEA001,Cold Drinks,2.5,1,2.5,0.875
CUS3664,20/04/2022,New York,Brooklyn,Beanery,DES001,Tea Beverages,4.5,1,4.5,1.575
CUS3665,09/01/2021,Chicago,Madison Street,Park Brew,SND001,Tea Beverages,2.5,2,5,1.75
CUS3666,29/09/2021,Austin,Central Park,Suburban Sip Spot,DES001,Snacks,2.5,1,2.5,0.875
CUS3667,10/06/2022,New York,Brooklyn,Beanery,CLD001,Sandwiches ,2.5,2,5,1.75
CUS3668,13/03/2021,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Sandwiches ,4.25,1,4.25,1.4875
CUS3669,20/08/2022,New York,Brooklyn,Beanery,DES001,Specialty Drinks,3,1,3,1.05
CUS3670,17/02/2022,Chicago,Madison Street,Park Roaste,CLD001,Coffee Beverages,4.5,1,4.5,1.575
CUS3671,11/09/2021,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,3,2,6,2.1
CUS3672,30/04/2023,Austin,Central Park,Suburban Sip Spot,SKT001,Desserts,3.75,2,7.5,2.625
CUS3673,22/07/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Cold Drinks,2.5,2,5,1.75
CUS3674,23/11/2023,New York,Brooklyn,Beanery,CLD001,Specialty Drinks,2,1,2,0.7
CUS3675,10/07/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Tea Beverages,4.25,2,8.5,2.975
CUS3676,30/01/2022,Los Angeles,Venice Beach,Coffee House,CLD001,Snacks,3,2,6,2.1
CUS3677,26/07/2022,Austin,Central Park,Delight Caf‚,DES001,Snacks,4.25,1,4.25,1.4875
CUS3678,29/05/2021,New York,Central Park,C P Coffee ,COF001,Cold Drinks,3.75,2,7.5,2.625
CUS3679,19/04/2022,Seattle,Capitol Hill,Brew Cafe,SPC001,Specialty Drinks,3,1,3,1.05
CUS3680,08/05/2022,Los Angeles,Venice Beach,Coffee House,TEA001,Cold Drinks,2.5,1,2.5,0.875
CUS3681,14/05/2022,Chicago,Madison Street,Park Brew,TEA001,Cold Drinks,3,2,6,2.1
CUS3682,21/10/2021,Chicago,Madison Street,Park Roaste,SND001,Snacks,3.75,2,7.5,2.625
CUS3683,10/12/2021,Chicago,Madison Street,Park Roaste,SKT001,Sandwiches ,3,1,3,1.05
CUS3684,18/04/2022,Seattle,Pike Place,Perk Caf‚,SPC001,Sandwiches ,3.1,2,6.2,2.17
CUS3685,17/06/2021,New York,Brooklyn,Beanery,DES001,Specialty Drinks,3.25,1,3.25,1.1375
CUS3686,25/08/2022,Austin,Central Park,Delight Caf‚,SND001,Coffee Beverages,3.1,2,6.2,2.17
CUS3687,01/09/2022,New York,Central Park,TSQ Brew,SKT001,Specialty Drinks,2.5,1,2.5,0.875
CUS3688,01/06/2023,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3.5,1,3.5,1.225
CUS3689,20/09/2021,Los Angeles,Capitol Hill,Espresso,SKT001,Snacks,3.75,2,7.5,2.625
CUS3690,19/10/2023,New York,Central Park,TSQ Brew,COF001,Sandwiches ,3.75,1,3.75,1.3125
CUS3691,18/05/2021,New York,Central Park,TSQ Brew,TEA001,Specialty Drinks,4.25,1,4.25,1.4875
CUS3692,14/03/2023,Seattle,Pike Place,Perk Caf‚,TEA001,Desserts,2.5,2,5,1.75
CUS3693,06/06/2022,Austin,Central Park,Suburban Sip Spot,TEA001,Sandwiches ,3,2,6,2.1
CUS3694,16/10/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Desserts,4.25,2,8.5,2.975
CUS3695,31/10/2021,Austin,Central Park,Delight Caf‚,DES001,Sandwiches ,3,1,3,1.05
CUS3696,20/12/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Desserts,4.25,2,8.5,2.975
CUS3697,14/07/2022,Los Angeles,Capitol Hill,Espresso,COF001,Cold Drinks,3,2,6,2.1
CUS3698,07/06/2023,Seattle,Capitol Hill,Brew Cafe,TEA001,Coffee Beverages,4.25,1,4.25,1.4875
CUS3699,22/09/2021,Los Angeles,Capitol Hill,Espresso,SPC001,Specialty Drinks,3.75,1,3.75,1.3125
CUS3700,12/09/2022,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,2.55,1,2.55,0.8925
CUS3701,10/10/2023,New York,Brooklyn,Beanery,SND001,Sandwiches ,3,2,6,2.1
CUS3702,20/12/2022,New York,Brooklyn,Sip & Savor,DES001,Cold Drinks,3.5,2,7,2.45
CUS3703,08/12/2022,Austin,Central Park,Delight Caf‚,COF001,Coffee Beverages,3,1,3,1.05
CUS3704,04/03/2023,Chicago,Madison Street,Park Brew,SPC001,Snacks,3,1,3,1.05
CUS3705,18/04/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Sandwiches ,3,1,3,1.05
CUS3706,26/05/2021,Chicago,Madison Street,Park Roaste,COF001,Coffee Beverages,2.5,2,5,1.75
CUS3707,02/03/2023,Los Angeles,Capitol Hill,Espresso,COF001,Cold Drinks,2.2,2,4.4,1.54
CUS3708,14/07/2023,Seattle,Capitol Hill,Brew Cafe,COF001,Cold Drinks,3.75,1,3.75,1.3125
CUS3709,29/03/2021,New York,Central Park,TSQ Brew,COF001,Cold Drinks,3.5,1,3.5,1.225
CUS3710,01/12/2023,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,2.5,2,5,1.75
CUS3711,12/03/2021,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Snacks,2.5,2,5,1.75
CUS3712,07/01/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Cold Drinks,3.5,1,3.5,1.225
CUS3713,18/09/2021,Seattle,Capitol Hill,Brew Cafe,DES001,Snacks,4.25,2,8.5,2.975
CUS3714,10/06/2022,Chicago,Madison Street,Park Roaste,COF001,Desserts,3,1,3,1.05
CUS3715,13/11/2022,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Sandwiches ,4,1,4,1.4
CUS3716,22/07/2022,Austin,Zilker Park,Lakeside Brew ,DES001,Sandwiches ,2.5,2,5,1.75
CUS3717,27/06/2022,New York,Central Park,C P Coffee ,CLD001,Snacks,3.75,2,7.5,2.625
CUS3718,05/05/2021,Austin,Zilker Park,Lakeside Brew ,SPC001,Tea Beverages,3,2,6,2.1
CUS3719,26/04/2021,Los Angeles,Venice Beach,Beach Cafe,SKT001,Snacks,2.55,1,2.55,0.8925
CUS3720,03/12/2022,Seattle,Capitol Hill,Brew Cafe,SKT001,Specialty Drinks,2.5,2,5,1.75
CUS3721,05/01/2021,Austin,Central Park,Suburban Sip Spot,COF001,Sandwiches ,3.1,2,6.2,2.17
CUS3722,06/03/2021,Austin,Zilker Park,Lakeside Brew ,DES001,Cold Drinks,4.5,1,4.5,1.575
CUS3723,02/07/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,3,2,6,2.1
CUS3724,05/03/2023,Seattle,Pike Place,Perk Caf‚,SPC001,Sandwiches ,4.5,2,9,3.15
CUS3725,11/11/2021,Chicago,Madison Street,Park Roaste,TEA001,Snacks,2.5,1,2.5,0.875
CUS3726,05/01/2023,Austin,Central Park,Suburban Sip Spot,SPC001,Specialty Drinks,3.75,1,3.75,1.3125
CUS3727,08/04/2023,New York,Central Park,C P Coffee ,SND001,Sandwiches ,3,2,6,2.1
CUS3728,07/02/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Coffee Beverages,3.1,1,3.1,1.085
CUS3729,10/05/2021,Austin,Zilker Park,Lakeside Brew ,CLD001,Sandwiches ,3,1,3,1.05
CUS3730,16/10/2023,New York,Central Park,TSQ Brew,DES001,Cold Drinks,3.75,1,3.75,1.3125
CUS3731,15/04/2021,New York,Brooklyn,Sip & Savor,SPC001,Cold Drinks,2,2,4,1.4
CUS3732,31/12/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Cold Drinks,2,1,2,0.7
CUS3733,22/01/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Tea Beverages,2.2,2,4.4,1.54
CUS3734,11/09/2021,Seattle,Pike Place,Perk Caf‚,TEA001,Tea Beverages,3.5,1,3.5,1.225
CUS3735,17/01/2023,New York,Central Park,TSQ Brew,SKT001,Specialty Drinks,3,2,6,2.1
CUS3736,16/03/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,3.75,1,3.75,1.3125
CUS3737,24/08/2023,Austin,Central Park,Delight Caf‚,CLD001,Sandwiches ,3,1,3,1.05
CUS3738,15/06/2021,New York,Central Park,TSQ Brew,SND001,Cold Drinks,3,1,3,1.05
CUS3739,07/03/2023,Austin,Central Park,Delight Caf‚,CLD001,Coffee Beverages,4.25,1,4.25,1.4875
CUS3740,18/01/2022,New York,Brooklyn,Beanery,CLD001,Specialty Drinks,3,2,6,2.1
CUS3741,07/08/2021,New York,Central Park,TSQ Brew,CLD001,Snacks,4.25,1,4.25,1.4875
CUS3742,08/03/2021,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Snacks,4.25,2,8.5,2.975
CUS3743,07/05/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Tea Beverages,3.1,1,3.1,1.085
CUS3744,06/05/2022,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Tea Beverages,3.75,1,3.75,1.3125
CUS3745,05/10/2023,New York,Central Park,C P Coffee ,SND001,Tea Beverages,2.5,2,5,1.75
CUS3746,13/11/2022,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Cold Drinks,3,2,6,2.1
CUS3747,16/10/2022,Los Angeles,Venice Beach,Beach Cafe,COF001,Tea Beverages,3.75,1,3.75,1.3125
CUS3748,05/02/2021,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Sandwiches ,2.5,1,2.5,0.875
CUS3749,09/12/2021,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Desserts,2.5,1,2.5,0.875
CUS3750,31/10/2021,New York,Central Park,C P Coffee ,SKT001,Sandwiches ,3,2,6,2.1
CUS3751,06/09/2022,New York,Central Park,TSQ Brew,SKT001,Tea Beverages,3,1,3,1.05
CUS3752,30/07/2023,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,4.5,1,4.5,1.575
CUS3753,07/11/2022,Austin,Zilker Park,Lakeside Brew ,SND001,Specialty Drinks,3,1,3,1.05
CUS3754,08/03/2023,Austin,Central Park,Delight Caf‚,TEA001,Snacks,3.5,2,7,2.45
CUS3755,12/07/2022,Chicago,Madison Street,Park Roaste,COF001,Snacks,3.25,1,3.25,1.1375
CUS3756,19/05/2021,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Desserts,3,2,6,2.1
CUS3757,06/03/2023,Seattle,Capitol Hill,Brew Cafe,CLD001,Snacks,3.25,1,3.25,1.1375
CUS3758,26/10/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Coffee Beverages,2.55,1,2.55,0.8925
CUS3759,08/10/2022,Seattle,Capitol Hill,Brew Cafe,TEA001,Tea Beverages,2.55,2,5.1,1.785
CUS3760,21/07/2021,New York,Central Park,TSQ Brew,DES001,Tea Beverages,3.75,1,3.75,1.3125
CUS3761,14/10/2022,Seattle,Capitol Hill,Brew Cafe,DES001,Coffee Beverages,3,1,3,1.05
CUS3762,14/11/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Sandwiches ,3.75,1,3.75,1.3125
CUS3763,23/03/2023,Austin,Central Park,Delight Caf‚,SKT001,Desserts,3.75,2,7.5,2.625
CUS3764,05/02/2023,New York,Central Park,C P Coffee ,SPC001,Coffee Beverages,4.5,1,4.5,1.575
CUS3765,19/10/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Tea Beverages,3,2,6,2.1
CUS3766,10/09/2023,Los Angeles,Venice Beach,Coffee House,CLD001,Specialty Drinks,2.5,1,2.5,0.875
CUS3767,28/10/2021,Seattle,Pike Place,Perk Caf‚,SND001,Tea Beverages,3.5,1,3.5,1.225
CUS3768,22/06/2021,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Tea Beverages,3,2,6,2.1
CUS3769,02/12/2022,Chicago,Madison Street,Park Roaste,COF001,Sandwiches ,2.5,2,5,1.75
CUS3770,20/01/2021,Chicago,Madison Street,Park Roaste,COF001,Cold Drinks,2.2,1,2.2,0.77
CUS3771,06/01/2023,Seattle,Pike Place,Perk Caf‚,SND001,Sandwiches ,3,2,6,2.1
CUS3772,27/12/2021,Austin,Zilker Park,Lakeside Brew ,CLD001,Specialty Drinks,3.75,2,7.5,2.625
CUS3773,21/03/2023,Austin,Central Park,Suburban Sip Spot,SPC001,Coffee Beverages,3,1,3,1.05
CUS3774,05/04/2023,Chicago,Madison Street,Park Brew,DES001,Sandwiches ,2.5,2,5,1.75
CUS3775,14/09/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Tea Beverages,2.5,2,5,1.75
CUS3776,22/10/2022,Austin,Central Park,Delight Caf‚,SND001,Desserts,2.5,1,2.5,0.875
CUS3777,23/11/2021,New York,Central Park,C P Coffee ,SPC001,Desserts,2.5,1,2.5,0.875
CUS3778,24/02/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Desserts,3.5,1,3.5,1.225
CUS3779,03/08/2022,New York,Brooklyn,Beanery,SPC001,Desserts,4.25,2,8.5,2.975
CUS3780,17/09/2021,Seattle,Capitol Hill,Brew Cafe,SPC001,Snacks,3.25,1,3.25,1.1375
CUS3781,12/11/2022,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Coffee Beverages,3.75,2,7.5,2.625
CUS3782,02/09/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Sandwiches ,3.5,1,3.5,1.225
CUS3783,04/04/2023,Chicago,Madison Street,Park Roaste,SKT001,Specialty Drinks,2.5,2,5,1.75
CUS3784,24/09/2023,Los Angeles,Venice Beach,Beach Cafe,COF001,Specialty Drinks,3,1,3,1.05
CUS3785,05/10/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Cold Drinks,3.5,1,3.5,1.225
CUS3786,17/06/2021,Chicago,Madison Street,Park Brew,CLD001,Coffee Beverages,2.5,1,2.5,0.875
